job1734	26147	1	767115484	0	12948589
job1742	26203	9	3254659107	17878465	4860293
job1745	17383	2	1849816543	1987776126	69222441
job1776	26398	4	3239030025	10213882	1218427
job182	2886	4	2007621515	2058378214	544104186
job1826	17764	4	48375777923	496	241
job1835	17790	3	48375777923	1648	241
job1840	17805	3	1849816543	2076669613	62233614
job1844	17825	1	48375664995	1936	241
job1871	17987	4	30836205428	871722	866563
job1879	18078	30	886630380	2702311068	8074103
job1881	18209	28	1435323620	0	300
job1882	18210	1	2239217532	16096013	1711984
job1886	18301	20	41204093796	11814361174	1434805373
job1892	18440	2	14071836943	13174210575	1975419704
job1893	18445	5	2511776651	11793	11727
job1894	18451	6	4510051606	78409	78004
job1895	18479	28	2239217532	16096013	1711984
job19	1185	5	4776464612	2744661563	1084547
job1900	18574	3	23310877696	24039026335	5889907058
job1904	18611	4	29427247154	5600	634
job1907	18728	54	29451398225	2618	703
job1909	18756	10	41049513913	12853600047	448352084
job1910	18774	18	53309274975	0	29201779
job1911	18786	12	23183392942	30054915704	1967916348
job1911	26934	1	3031416968	31842	31662
job1912	18787	1	1975417799	14789368188	584132
job193	6284	2	11136143796	12853285052	1754972780
job1930	19128	13	2070725855	963017509	88595230
job1935	19295	13	1052254565	3228951060	271632858
job1937	19314	13	23713167183	473	473
job194	3185	19	28599744298	0	5492787281
job194	6287	3	20836495001	22813145337	4798949927
job1940	19436	48	1070173066	3310442730	288096543
job1942	19470	22	1967913300	1710582836	14551699
job1943	27042	2	38577728919	39641831788	10444800047
job1943	19471	1	829930127	224662	1732
job1947	19475	2	21404896758	22073047806	5405763542
job1949	19511	18	1082688091	3285292075	287493153
job195	3186	1	15450537757	0	5941680563
job1951	19515	4	15264776812	153082	152272
job1959	19622	22	1084553077	3364394772	298633331
job196	3188	2	1193314265	1322428586	124925183
job1960	19626	4	829930127	224662	1732
job1963	19650	15	41049510874	12853600047	448353455
job1970	19750	27	1101919968	3347226832	293065794
job1975	19776	5	2070725855	460898490	70079131
job1977	19782	1	11084329829	0	180705953
job1979	19821	14	1064275252	3278070763	277174571
job1982	19883	16	1117777799	3446399814	307572349
job1983	19888	5	41156577789	12980536108	473657971
job1984	19897	9	41268239449	12961445375	476256578
job1987	19909	8	41237862907	12984918971	487538710
job1996	27322	11	2035795292	8940292362	1779406496
job1996	20175	13	829930127	224662	1732
job1997	20182	7	41505296775	12993883351	457962721
job1997	27350	28	40244311938	18958628791	119384784
job1998	27446	96	5322792829	10108	29
job2	135	9	1048668636	0	149442587
job2001	20246	29	4461700046	0	5080
job2001	27490	32	2626544630	16924872	591502
job2002	20261	15	829930127	0	158068850
job2003	20265	4	41432833055	13067905047	482603040
job2004	27558	9	23936815334	47394337048	188408434
job2007	27656	1	1546445717	2963755412	9924816
job2009	20332	1	41706158118	13243733467	506724014
job2014	20375	4	29389093051	30306388000	7416457489
job2016	20432	29	1021512100	3369693932	291012894
job2018	20487	38	1135074671	3522730451	318780217
job2022	27942	2	28693392468	29484485017	7767096631
job2022	20567	28	1120462794	3570898920	320587518
job2026	20612	7	1139486559	3543569790	314957401
job2027	27945	1	7883295013	9361818100	2278300124
job2027	20622	10	1169142238	3600951743	323554376
job2029	20645	5	936143450	3433385477	294898357
job203	3225	3	3572947854	1613542599	356378911
job2030	20648	3	44026176617	0	63140
job2032	20671	5	1141680786	3530122944	312529086
job2039	20775	6	41835252271	13166597475	486669362
job2040	20775	0	42556695272	13389032269	527423994
job2044	20832	23	9297364460	0	9424415867
job2049	20898	11	13832127358	0	48126294
job2050	20903	5	42681064951	13467620964	531209475
job2052	28040	3	1779406115	1119378113	50789687
job2053	20927	4	42873919200	13463845948	517511632
job2059	28066	5	23936815334	85771314925	167646678
job206	6836	13	10988088864	313006968	9077159
job2082	21277	1	19048726868	19642967585	4796520731
job2083	28367	46	1779406115	1330205610	31444317
job2084	21284	6	11888956783	14611581981	3547171202
job2090	21317	4	40644500411	0	111715
job2097	28733	14	1779406115	869191977	45302750
job21	358	1	4056188154	0	462177055
job210	3278	3	10128419223	34641668993	52650628
job2104	21523	43	798247798	0	609932421
job2105	21548	25	798247798	0	6350
job2121	29026	3	3035881343	3115872989	617535721
job2122	29032	6	12649875409	3352687587	4033754
job2124	29092	11	11007903773	82068705434	3134850843
job2126	29134	37	43962281682	45352262858	11168446691
job2127	29135	1	19990035036	20497200352	5558784926
job2133	29266	5	2669313108	10192311796	3158294655
job2139	22266	11	5571486603	3196196600	940377
job2149	29475	13	19597077980	29434458200	1732904615
job2160	29645	31	6655881209	39422145016	6038191153
job2161	29662	17	12649875409	8118820083	10735742
job2162	29667	5	679486568	354811655	5237240
job2167	29865	86	657145286	3269850317	40841361
job2179	30035	1	17919278355	18486060223	4551873261
job2180	30036	1	20199369431	20711726714	5615445735
job2183	30080	25	40016289737	1.31E+11	39513589727
job2200	30356	24	52885249961	89181537377	7208
job2207	30402	4	6667543789	34737624383	254877
job2208	30433	31	42480065539	0	10228614481
job2213	30507	9	7121116453	938806985	13826653
job2217	30632	59	39760987475	79854039815	4023405576
job2227	30935	2	18764681207	19358413487	4764439394
job2228	30935	0	26909273967	27592353751	7468220462
job2229	30980	45	9958972461	7701182979	67776992
job2243	31176	0	19821668621	29891372196	1784368045
job2248	31267	1	985549658	460342402	19168
job2250	25336	7	632533863	455968450	39800
job2254	31375	13	3134849211	15919684754	2214139924
job2256	31436	12	14019133450	0	111649
job2257	31440	4	3928718696	17975844556	12849
job2260	31496	4	27479526579	0	177
job227	3551	29	47829867999	14469810105	32341733
job2275	31837	1	21084133984	21619221042	5863573011
job2276	31838	1	22763582232	23483771795	5784505015
job2283	25636	10	7326910654	878127	266650
job2302	32133	1	4023396464	15542288386	4795367477
job2302	25888	4	2060895659	9976141	2763647
job2308	25978	3	7326910654	0	38608
job2318	26058	6	2548465785	5113338	642926
job2330	26173	1	37738293464	17405702323	15043553
job2337	32616	32	31212558039	14184513308	75186698
job2338	32619	3	17758434404	46022041749	10606584582
job2338	26198	8	4345713401	5183157880	1517323197
job2340	32682	33	2796543304	18676272864	583713
job2343	32703	10	3286103071	0	3947
job2345	32792	34	8307159616	44448	242
job2348	32855	4	15279887666	58075806799	3641817601
job2350	32888	20	2813647180	0	653709873
job2351	32888	0	2813647180	0	32960391
job2352	32889	1	25574533934	0	367928506
job2353	32889	0	15877118753	16499012419	1228688176
job2355	32974	79	34296175330	60794184823	849303259
job2362	33096	20	3286103071	0	3947
job2363	33111	15	2119409180	1768699664	15238492
job2372	33262	21	816834926	0	167858047
job2376	33357	10	7510929563	0	125788826
job2381	33519	14	6237793762	18435002224	336495882
job2387	33620	20	593776968	1207905568	30777359
job2388	33638	18	17320843536	151785009	48684884
job2395	33671	22	2306898367	0	784189673
job2402	33781	4	31212558039	94626052633	110629488
job2408	26488	0	1111039421	0	5097200
job2410	33914	10	3286103071	0	3947
job2416	34052	24	3624088056	10096190467	511391234
job2418	26516	2	7922942819	7627840014	1294918862
job2421	34150	11	1422634775	10922321838	1338524019
job243	3750	8	4217531814	737149	236084
job2431	26578	4	1111039421	673513423	7287
job2437	34383	10	533350699	110747370	20958540
job2439	34409	9	24373907804	20139440350	10679291
job2446	34684	13	31212558039	34595636335	141444785
job2458	34853	4	4734923872	5655211595	1748715172
job2469	34962	1	27446906563	33705291008	2100813846
job2477	35039	5	11532195861	32160718986	551025243
job2481	35079	16	511390880	0	3200114
job2483	35085	5	3286103071	0	3947
job2489	27259	9	1294917774	8740520433	542206
job2489	35233	83	511390880	277225721	4641
job2493	35388	41	31212558039	1.10E+11	2005538271
job2496	35414	7	2901213510	23882399203	1970296696
job2499	35441	1	3641815569	5199757603	566988901
job2505	35751	23	15230034799	15716086990	3744174147
job2508	35778	15	5047571621	6788548256	1297284346
job2509	35798	20	12115152116	0	34263389
job2510	35808	10	44556274034	1146229083	122271412
job252	3790	12	4217531814	744643	235146
job2525	28183	16	21029737768	3308101900	49347508
job2534	28597	13	38466780005	23112668	449852
job2536	28837	164	3003141708	1479656058	66601029
job2538	28895	7	1829350106	13935474278	588945
job254	3805	14	809289818	0	765884441
job2543	28983	46	2623672757	5749285974	2105262506
job2547	29064	35	3003141708	3279982261	103634326
job2549	36288	4	6727564527	21881826391	5691463735
job2559	29319	35	982852874	3811940567	1205923955
job256	3807	1	801230584	0	758050384
job2560	29321	2	3003141708	3201281901	87330783
job2560	36472	2	633925058	15606	10480
job2567	36648	13	18718402603	0	365506
job2572	36833	15	1079881959	1318690971	41891485
job2577	29567	14	19641370375	0	302757309
job2580	36913	1	7383401337	9491817469	2245311130
job2582	36916	2	53029889140	0	8591708572
job2582	29628	4	3003141708	855970770	47886276
job2584	36917	1	7317307619	7547860622	1855528609
job2588	36935	7	820073057	551311368	6717
job2589	36939	4	21720129455	6973015255	774185761
job259	3849	13	4217531814	737149	236084
job2601	37147	25	8248842880	19782652550	11979003185
job2605	37209	3	41422645989	60392493517	148092952
job2609	37260	1	820073057	285546338	256
job261	7508	48	4292405625	30613837552	5940036691
job261	3867	1	4217531814	744643	235146
job2613	37310	17	51559680377	23365236509	5632988393
job262	7536	28	52990279272	0	53002402455
job262	3881	14	753380955	0	712647355
job2621	37468	33	6171284848	18299301929	11349538
job2623	37540	54	633925058	343422473	4984229
job2626	37592	43	25794623071	3881699	743368
job263	3894	13	1290400898	449615514	89326960
job2634	37682	30	1779990185	0	33274
job2635	37719	37	5632953577	18259259887	5001045095
job2637	37805	10	1739796644	1783796116	482935790
job2638	37805	0	7374430504	7606861794	1865756623
job2642	30379	14	556483038	1288253286	182921882
job2643	37934	5	5691450908	16350218511	9539552
job265	7623	1	2396944234	2442373759	377364577
job2652	38060	27	10135964072	8259647627	1397
job2657	38147	28	511818650	0	109812466
job2667	38327	11	1781788793	786895414	6726
job2674	30885	13	21586817002	16751560907	5592266
job2675	30897	12	939059598	0	181009
job2676	38546	22	1779990185	86613	1039
job2678	38557	7	1781788793	3258999232	186100
job268	7658	34	23938526368	7986026224	91344817
job2682	38614	3	37963132407	1.89E+11	42214568250
job2683	38615	1	3504579421	18229439602	2416044377
job2688	38725	3	32344542330	33363360359	8213511523
job2690	38761	17	32107674256	0	23263200620
job2694	38863	32	1781788793	1072389271	842844
job2699	31132	12	539559692	3479683467	577897193
job270	7714	51	676273747	0	442169592
job2701	38954	8	633925058	395489027	5211586
job2708	39014	12	785016674	0	370786066
job271	3978	6	1248094071	1652641890	85537549
job2712	31336	4	939059598	64822	245
job2717	39163	3	12119190908	10326586924	1651
job2718	31572	12	1432537001	1839	306
job272	7771	11	2535507486	15787062950	3150090525
job2726	31747	9	18735266951	14243173189	3708964
job2733	31783	12	577897066	0	2293526843
job2734	31828	45	1540923438	2376	438
job2738	39508	8	15739241674	0	3076397517
job2742	32319	29	556483038	1288253286	182921882
job275	7872	47	530648351	33316710	5811858
job2760	32498	6	1546337078	2737639987	856745208
job277	4001	2	12483257896	0	204297409
job277	7929	50	6101331632	2997643293	544783482
job2779	43944	9	986397598	0	296789702
job278	8020	91	620494647	959596637	8762222
job2782	44072	71	51427713876	0	11171211234
job279	8021	1	3580790183	0	871577989
job2793	32637	4	47261037091	20790501267	158584443
job2794	32641	4	14748062868	38027559848	10243774111
job28	519	31	1387059979	0	96698189
job2804	32681	4	39703368069	40717761597	10893228792
job2806	32686	2	760701313	1869369072	112232438
job281	4016	3	4217531814	744643	235146
job2810	45115	14	29051841597	0	11765343159
job283	8093	3	3150078607	87484400	15117876
job2862	45965	21	2507721836	0	1045423678
job2873	33082	3	551829997	7312846573	107363621
job2880	46464	42	3082742248	15418153424	22814222
job2894	46860	57	991130622	15724946	5920646
job2900	46950	1	2151755895	12130028923	2151756276
job2920	47358	14	2395245701	7733156743	2678423079
job2928	47598	3	14688282651	16893431275	1792088680
job293	8218	1	20000032939	20553145454	5477664333
job2933	48218	19	3081422975	370302900	47064649
job2939	33578	3	15110023900	19105586287	4283901237
job2939	48461	73	3081422975	142410860	26985462
job2942	48565	7	2151755895	5966330177	1546898839
job2952	33602	1	2886690318	2886690318	269450996
job2963	49074	11	25131443507	25880030593	3279641738
job2967	49192	1	6409197499	0	93676875
job2968	49193	1	9476833285	0	285945
job2975	49505	9	19220664157	9839412847	6181800
job2980	33747	3	703967880	1445817182	124377167
job2981	49606	6	5188478386	3007947996	10657
job299	4109	1	530889844	888032651	1586
job3009	49969	2	16471410031	16961727457	2282638770
job3014	33904	2	12682093087	55610907879	16522270437
job3018	33919	1	1395316807	0	1292351959
job3025	50340	74	1593962980	10699606417	13510940
job303	4134	5	4217531814	731107	243225
job303	8339	12	648922527	1718059600	974951723
job3040	34099	11	18567253472	19368954414	0
job3055	34210	4	16668946711	15663043992	1449822756
job307	4153	2	16669668286	546	546
job307	8358	6	629800665	1041869447	21243769
job31	1700	31	1043799029	3220465724	2645916
job3120	34723	3	23868164105	1.60E+11	104083990
job3121	50934	4	2095970288	0	53279
job318	8565	3	6214077197	23433833963	6228068737
job3208	51564	30	2095970288	0	1654582
job322	4248	20	4217531814	731107	243225
job322	8638	56	575753155	1247140441	720671386
job3269	52088	6	2095970288	0	1738661
job327	8740	29	770111851	1229097775	3628
job3288	52452	21	7240404776	631224	192163
job329	4288	3	4217531814	737149	236084
job3303	52632	7	7240404776	290044	90130
job3306	52662	18	7240404776	1839973	484022
job3315	52866	51	520548932	1040646224	109882941
job332	4299	2	2608875871	69263	68930
job3326	36090	16	1631621839	0	325502214
job3328	36108	11	2232164723	1497403677	921550
job333	4306	7	1302707921	1734	287
job334	4306	0	1411094358	2256	411
job3343	36315	12	1718840475	0	1114502236
job3348	54090	3	10834063225	12470759977	1407875635
job3349	54092	2	10493661982	12123160195	1580494946
job3350	54105	13	17668556248	19358207843	4096677809
job3358	36372	1	18871938200	19393154692	5137812932
job3376	54677	2	8415218567	8678090664	2072671006
job3384	54846	16	1896053450	1945787289	405945010
job3388	54918	33	20356094295	12910036493	2667
job3390	54999	48	2955456074	0	47479822
job3393	36655	2	1384001323	0	161646526
job34	636	46	9641459316	0	147262978
job340	9052	57	502803571	1791315443	33068565
job3401	36839	71	16562569187	0	6773162077
job3404	37087	200	1718235899	0	1114149838
job3405	55257	13	11542651168	55952190234	11675804404
job3407	37268	2	18123357409	18624442668	4922753344
job341	9075	23	2052059933	9079951483	1793015666
job3410	37308	4	2810778571	0	317871150
job3416	37538	83	2517125516	0	1049256583
job3421	37943	101	1717727563	0	1113850180
job3428	38170	2	17980419865	18477998265	4873563661
job3428	55633	44	17657266902	11203411229	2286
job3429	38173	3	16602402075	19970727843	2156193621
job3438	55913	11	3029647164	0	873894969
job3445	56103	19	873893429	1002529351	306864126
job3447	56121	15	895138389	1135420630	32224408
job3448	56146	25	873893429	1002527785	306862538
job3449	56161	15	873893429	760700637	121569647
job3451	56212	42	873893429	1118948157	92501929
job3459	56382	10	52864686316	0	1215564936
job3461	56469	0	39478885114	40712126403	9763174412
job3462	38898	5	1717173452	0	1113555050
job3467	38960	1	1342616592	0	360923654
job3472	56593	9	1215499912	7519302389	1450792397
job3476	39071	5	19871978056	20421822879	5388076874
job3491	57143	6	1112650924	1222111351	10738
job3496	57274	11	665202816	0	149432230
job3510	57620	2	1094869405	1202906060	997
job3517	39976	6	7692613874	0	118543532
job3519	40002	16	667470411	11116	10089
job3520	40023	21	1648052252	3398876050	629
job3536	40284	2	661534196	10342	9905
job3541	58201	13	5456941556	166274	4422
job3570	58766	25	21658032411	0	748096
job361	9693	7	640780653	1607505532	844492779
job362	9694	1	5599382490	17917331995	11607060
job3631	41459	5	18349038566	23230065006	5001298622
job3640	41579	18	37707813641	1.32E+11	268894072
job3655	61277	40	3600715925	9448776607	3049996
job3656	61279	2	718128751	4772966256	44100978
job3662	61504	59	7850038862	5046080	244
job3665	42124	3	27717932648	21228824359	6589850
job3667	61702	15	5005214289	43	43
job3669	61772	20	10921759944	0	32331732
job367	9796	50	1793015285	1129224199	51236567
job3673	42299	5	37707813641	52939364563	88383205
job3678	62104	10	3077876833	7278	4661
job3680	62144	0	798010315	0	117194097
job3681	42418	24	15195377012	14239237120	2110975034
job3688	62580	101	12217424917	9409795082	3025983
job369	9966	125	1179566276	1213721334	277697286
job3691	42552	16	24542589081	18452745497	4760536
job3693	62610	21	942362037	0	2758899
job3695	62639	8	17441915031	100141	762
job3708	62806	11	49925079576	1127719120	1531705
job3709	62828	22	2028095970	29572	29423
job3712	62860	7	4498703329	6187002744	1175295973
job3712	42951	38	2110973002	15764277789	583617
job3713	62861	1	49925079576	8643630084	42552318
job3714	62874	13	49925079576	0	312510
job3716	62881	6	49925079576	19253950	23674
job3717	62893	12	16499988644	0	255910768
job3725	63699	6	15863605263	1971	245
job3729	63708	5	14111726764	1481718	350
job3741	43704	74	1419304826	184046	183036
job3741	63749	5	941844762	0	9969180
job3742	63753	4	10571596214	7996133767	2101474
job3744	63756	1	3347329172	14376658	4055594
job3747	63784	3	51100374914	16354199611	1664407329
job3751	63800	2	24896925393	1032	1032
job3752	44204	12	761124063	0	762
job3758	63822	1	1971990346	9343821703	2286283561
job3759	63843	21	38376429998	2410107830	81126247
job3764	63866	2	4073844185	11195828	1300434
job3769	44410	4	2952488214	1993408217	48970083
job3772	63928	6	6168833177	1.41E+11	161319789
job3773	44436	15	5006520020	94088	93617
job3773	63932	4	4922817705	0	7874
job3776	63965	12	973172244	0	228364162
job3782	44532	3	7596867796	0	120201344
job3784	64032	5	1285355999	1386	117
job3789	64129	18	43603037204	1.30E+11	814267970
job3795	64237	10	5322054258	417686536	247
job3796	44742	14	30046226009	6915282124	967399315
job3796	64249	12	5322054258	729030976	17825
job3797	64250	1	1492340924	0	1384185569
job3798	44764	9	2952488214	1473095615	65959516
job3798	64251	1	638730950	5419303555	99431953
job380	4523	6	2008174936	225	254
job3800	44790	10	3080456855	53678	53368
job3801	64255	3	14111726764	193848	1601
job3807	64300	8	5322054258	729030976	17825
job3808	44891	52	557050482	2233539401	662116176
job3809	64324	23	5322054258	618548082	1895
job381	4525	2	43236297394	5438829342	10868
job3810	44932	19	4435561075	765728	254487
job3813	44946	1	4141815589	17287912838	248086464
job3814	64381	3	6307052940	24833768087	1724697481
job3816	44983	11	8353929712	20684925731	13360
job3821	45068	3	2952488214	3265185270	102791445
job3823	64392	2	8385873901	10237440351	2551816920
job3824	64402	10	2772285992	19346855428	2076280467
job3825	64404	2	2997098973	19123979825	2170874940
job3828	64424	18	14530482309	548619	545900
job3833	45217	47	4828497972	209345	208273
job3833	64466	14	3547581595	10421823923	3546395591
job3835	45251	19	2886016782	322681	320961
job3839	64505	5	49984141188	21761316576	112365838
job384	4551	13	4217531814	731107	243225
job3840	64515	10	2772285992	19346855428	2075032429
job3841	45348	36	2952488214	3185811161	86593974
job3842	64570	24	2997098973	19123979825	2170874940
job3844	64578	7	667352382	0	667171190
job3846	64611	5	5533461179	17801	245
job3847	45407	7	665724069	2612921105	791804722
job3848	64624	4	1664399777	3169593539	10517800
job3849	64641	17	16862272921	1.55E+11	91737619
job385	4564	13	633212689	75	251
job3853	45490	26	1190525888	27733	27575
job3856	64697	9	2256356026	1445973803	66573109
job3867	64786	6	847792166	1784087304	59304299
job3868	45769	20	2952488214	852227457	47376803
job3869	45769	0	5765139585	4183866862	1253215422
job3869	64792	1	2286263147	17357087447	1836388415
job387	10089	7	1793015285	1335712180	31643324
job3875	45914	72	9271071301	22404604365	431806061
job388	4584	4	4217531814	737149	236084
job3880	45976	6	883965578	5628530914	262
job3889	65080	4	3433150396	20607460375	2185934245
job3892	46045	12	18390537903	22847540199	5986573291
job3905	46209	38	2359102738	484787428	73723510
job3917	46381	2	2863397477	43859	43641
job392	4606	20	31020322184	1635085830	362798949
job3924	46438	3	4435561075	765728	254487
job3925	65816	15	17429007505	26451951658	1408359205
job3926	65839	23	646944491	1104602871	918285
job3927	46460	10	6439661859	17066191387	5682520
job3930	65935	10	1401950387	9439961585	30719
job3933	46556	17	4435561075	765728	254487
job3935	66283	103	53193804805	0	325211
job3937	66326	40	10017493169	12710512	245
job3937	46637	23	4435561075	765728	254487
job3939	46638	1	1149423190	815406985	214360896
job394	10220	3	5440066173	6820162606	1709124443
job3946	46726	2	15074841838	10087552	244
job3947	66509	17	5082629975	6991423683	1325993970
job3956	66594	2	1575063088	0	1462692787
job3960	66612	2	1408356919	2068816345	15059276
job3965	66694	8	3559543840	21969075	5870029
job3966	66699	5	1218196110	0	13573230
job3969	66722	1	1462685040	6941719948	1727376391
job397	4640	7	16709753564	1840	30
job3976	47931	56	2397989034	6705456606	1871656487
job3977	47949	18	33337555223	10513	720
job3980	66847	2	53193804805	21308904	11489393
job3981	66851	4	4402866283	12770591	1535175
job3988	66937	13	18119679155	0	280113114
job3992	67001	24	53182017695	1565904	15302
job400	4661	5	823320815	106	250
job4003	67086	11	818820199	509543543	127
job4011	67144	21	3037583596	0	852491770
job4016	49853	9	25915727734	15961521478	3302
job4017	49857	4	2168830327	12922	329
job4023	49921	10	25798033068	32442918216	7439652001
job4025	67283	7	852490230	1121878755	92789523
job4026	67285	2	874705017	1131428483	33297569
job4027	67288	3	943154677	1498095390	126392432
job4028	67289	1	874927155	1145094176	33688892
job403	4677	5	4217531814	737149	236084
job4030	67310	14	852490230	1005153879	307715272
job4031	67312	2	852490230	1005152689	307720031
job4032	67313	1	852490230	1005163014	307708996
job4032	50451	10	572252988	3358028653	590157335
job4034	67324	8	9794364949	0	6611271
job4036	67346	9	852490230	762512405	121863787
job4037	67376	30	50262820159	11064092919	9867030
job4042	50543	30	19368038567	102579	824
job4044	50582	4	23679733000	34051444284	2243535887
job4046	50653	33	2353407705	13992684173	1935885162
job4048	50672	15	15974575469	148190775	52543014
job405	10340	7	6007163031	17897328770	11623845
job4050	67473	1	20461155325	4711654155	584571799
job4052	50741	48	20701685188	17668014973	5937546931
job406	4716	19	42087305673	5522183417	10621
job4060	50810	3	42949678104	44304269700	10871367863
job4061	50812	2	1211223416	0	105294
job4064	50853	34	7068446175	0	572262005
job4065	50868	15	14250256556	0	16436
job4067	67653	6	1055685728	640	48
job4068	50909	5	1863687512	349566	107433
job407	4719	3	42087305673	5904611114	55073
job4074	67769	12	1115565834	1225309681	10738
job4074	50996	17	634190009	0	202611900
job4075	51002	6	572252988	3358028653	590096861
job4078	67809	3	1055685728	1024	62
